producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
stage_in-mBgModel,0.5,mBgModel,1.0,beegfs,16,beegfs,1,7.58204444672475e-08,0.0,7.58204444672475e-08
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,1,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,2,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,3,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,4,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,6,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,11,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,15,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd,16,ssd,1,1.146308292286676e-07,0.0,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,beegfs-tmpfs,1,tmpfs,1,2.7505715983346136e-07,2.435242380951325e-07,3.153292173832882e-08
stage_in-mBgModel,0.5,mBgModel,1.0,tmpfs-beegfs,1,beegfs,1,2.7915517746651175e-07,2.0333473299926427e-07,7.58204444672475e-08
stage_in-mBgModel,0.5,mBgModel,1.0,beegfs-ssd,1,ssd,1,3.299627291262087e-07,2.1533189989754106e-07,1.146308292286676e-07
stage_in-mBgModel,0.5,mBgModel,1.0,ssd-beegfs,1,beegfs,1,7.306234659887135e-07,6.54803021521466e-07,7.58204444672475e-08
stage_in-mProject,0.5,mProject,1.0,ssd,1,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd,2,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd,3,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd,4,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd,6,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd,11,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd,15,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd,16,ssd,2,1.770590534768625e-06,0.0,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,1,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,2,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,3,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,4,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,6,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,11,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,15,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs,16,tmpfs,2,1.7841554226710784e-06,0.0,1.7841554226710784e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,1,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,2,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,3,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,4,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,6,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,11,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,15,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd,16,ssd,1,3.382832125080852e-06,0.0,3.382832125080852e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,1,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,2,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,3,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,4,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,6,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,11,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,15,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs,16,tmpfs,1,3.386419468326646e-06,0.0,3.386419468326646e-06
stage_in-mBgModel,0.5,mBgModel,1.0,tmpfs-tmpfs,1,tmpfs,1,3.950790377339547e-06,3.919257455601218e-06,3.153292173832882e-08
stage_in-mBgModel,0.5,mBgModel,1.0,ssd-ssd,1,ssd,1,4.049381917684245e-06,3.934751088455578e-06,1.146308292286676e-07
stage_in-mProject,0.5,mProject,1.0,beegfs,1,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mProject,0.5,mProject,1.0,beegfs,2,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mProject,0.5,mProject,1.0,beegfs,3,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mProject,0.5,mProject,1.0,beegfs,4,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mProject,0.5,mProject,1.0,beegfs,6,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mProject,0.5,mProject,1.0,beegfs,11,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mProject,0.5,mProject,1.0,beegfs,15,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mProject,0.5,mProject,1.0,beegfs,16,beegfs,2,5.164099380083447e-06,0.0,5.164099380083447e-06
stage_in-mAdd,0.5,mAdd,1.0,beegfs,1,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mAdd,0.5,mAdd,1.0,beegfs,2,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mAdd,0.5,mAdd,1.0,beegfs,3,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mAdd,0.5,mAdd,1.0,beegfs,4,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mAdd,0.5,mAdd,1.0,beegfs,6,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mAdd,0.5,mAdd,1.0,beegfs,11,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mAdd,0.5,mAdd,1.0,beegfs,15,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mAdd,0.5,mAdd,1.0,beegfs,16,beegfs,1,1.4788669726858594e-05,0.0,1.4788669726858594e-05
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,1,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,2,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,3,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,4,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,6,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,11,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,15,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs,16,tmpfs,15,0.00018322622731690145,0.0,0.00018322622731690145
stage_in-mProject,0.5,mProject,1.0,beegfs-ssd,2,ssd,2,0.0003368586493775792,0.0003350880588428106,1.770590534768625e-06
stage_in-mAdd,0.5,mAdd,1.0,beegfs-ssd,2,ssd,1,0.00033847089096789143,0.0003350880588428106,3.382832125080852e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs-beegfs,2,beegfs,2,0.0003516778471226948,0.0003465137477426113,5.164099380083447e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs-beegfs,2,beegfs,1,0.00036130241746946994,0.0003465137477426113,1.4788669726858594e-05
stage_in-mProject,0.5,mProject,1.0,beegfs-tmpfs,2,tmpfs,2,0.00040216067709579646,0.0004003765216731254,1.7841554226710784e-06
stage_in-mAdd,0.5,mAdd,1.0,beegfs-tmpfs,2,tmpfs,1,0.00040376294114145204,0.0004003765216731254,3.386419468326646e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs-beegfs,1,beegfs,2,0.0005658868579558662,0.0005607227585757827,5.164099380083447e-06
stage_in-mAdd,0.5,mAdd,1.0,tmpfs-beegfs,1,beegfs,1,0.0005755114283026413,0.0005607227585757827,1.4788669726858594e-05
stage_in-mProject,0.5,mProject,1.0,beegfs-ssd,1,ssd,2,0.0005955771435959735,0.0005938065530612048,1.770590534768625e-06
stage_in-mAdd,0.5,mAdd,1.0,beegfs-ssd,1,ssd,1,0.0005971893851862857,0.0005938065530612048,3.382832125080852e-06
stage_in-mProject,0.5,mProject,1.0,beegfs-tmpfs,1,tmpfs,2,0.0006733348568233144,0.0006715507014006433,1.7841554226710784e-06
stage_in-mAdd,0.5,mAdd,1.0,beegfs-tmpfs,1,tmpfs,1,0.00067493712086897,0.0006715507014006433,3.386419468326646e-06
stage_in-mProject,0.5,mProject,1.0,tmpfs-tmpfs,1,tmpfs,2,0.0011864847014885502,0.001184700546065879,1.7841554226710784e-06
stage_in-mProject,0.5,mProject,1.0,ssd-ssd,1,ssd,2,0.0011911545021389006,0.001189383911604132,1.770590534768625e-06
stage_in-mProject,0.5,mProject,1.0,ssd-beegfs,2,beegfs,2,0.0012884794805185886,0.0012833153811385052,5.164099380083447e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd-beegfs,2,beegfs,1,0.0012981040508653638,0.0012833153811385052,1.4788669726858594e-05
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,1,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,2,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,3,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,4,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,6,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,11,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,15,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mBackground,0.5,mBackground,1.0,tmpfs,16,tmpfs,2,0.001713088047804686,0.0,0.001713088047804686
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,1,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,2,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,3,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,4,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,6,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,11,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,15,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs,16,beegfs,15,0.0017482823181299032,0.0,0.0017482823181299032
stage_in-mAdd,0.5,mAdd,1.0,tmpfs-tmpfs,1,tmpfs,1,0.0017804897286223646,0.001777103309154038,3.386419468326646e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd-ssd,1,ssd,1,0.00178751139709051,0.0017841285649654293,3.382832125080852e-06
stage_in-mProject,0.5,mProject,1.0,ssd-beegfs,1,beegfs,2,0.0018108711280587625,0.0018057070286786792,5.164099380083447e-06
stage_in-mAdd,0.5,mAdd,1.0,ssd-beegfs,1,beegfs,1,0.0018204956984055377,0.0018057070286786792,1.4788669726858594e-05
stage_in-mBackground,0.5,mBackground,1.0,beegfs,1,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mBackground,0.5,mBackground,1.0,beegfs,2,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mBackground,0.5,mBackground,1.0,beegfs,3,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mBackground,0.5,mBackground,1.0,beegfs,4,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mBackground,0.5,mBackground,1.0,beegfs,6,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mBackground,0.5,mBackground,1.0,beegfs,11,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mBackground,0.5,mBackground,1.0,beegfs,15,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mBackground,0.5,mBackground,1.0,beegfs,16,beegfs,2,0.005627692907835096,0.0,0.005627692907835096
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,1,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,2,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,3,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,4,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,6,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,11,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,15,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd,16,ssd,15,0.0062902227907444715,0.0,0.0062902227907444715
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,1,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,2,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,3,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,4,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,6,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,11,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,15,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mViewer,0.5,mViewer,1.0,tmpfs,16,tmpfs,1,0.009809138331244499,0.0,0.009809138331244499
stage_in-mBackground,0.5,mBackground,1.0,ssd,1,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,ssd,2,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,ssd,3,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,ssd,4,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,ssd,6,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,ssd,11,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,ssd,15,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,ssd,16,ssd,2,0.01528539992946826,0.0,0.01528539992946826
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs-beegfs,2,beegfs,15,0.028787714185191653,0.027039431867061748,0.0017482823181299032
stage_in-mViewer,0.5,mViewer,1.0,beegfs,1,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs,2,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs,3,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs,4,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs,6,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs,11,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs,15,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs,16,beegfs,1,0.029741192927792044,0.0,0.029741192927792044
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs-tmpfs,2,tmpfs,15,0.03142572021053719,0.031242493983220286,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs-ssd,2,ssd,15,0.03243807636241954,0.02614785357167507,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs-beegfs,1,beegfs,15,0.045503039310001894,0.04375475699187199,0.0017482823181299032
stage_in-mViewer,0.5,mViewer,1.0,ssd,1,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,ssd,2,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,ssd,3,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,ssd,4,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,ssd,6,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,ssd,11,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,ssd,15,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,ssd,16,ssd,1,0.04659168143293053,0.0,0.04659168143293053
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs-tmpfs,1,tmpfs,15,0.05258619596255567,0.052402969735238766,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,beegfs-ssd,1,ssd,15,0.05262660031779051,0.04633637752704604,0.0062902227907444715
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd-beegfs,2,beegfs,15,0.10188895217121194,0.10014066985308204,0.0017482823181299032
stage_in-mBackground,0.5,mBackground,1.0,beegfs-ssd,2,ssd,2,0.11582311470530343,0.11582093548210376,2.179223199678026e-06
stage_in-mBackground,0.5,mBackground,1.0,tmpfs-beegfs,2,beegfs,2,0.11978024859789983,0.11977014806064921,1.010053725061786e-05
stage_in-mBackground,0.5,mBackground,1.0,beegfs-tmpfs,2,tmpfs,2,0.1383897345590567,0.13838745386926848,2.2806897882157777e-06
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd-beegfs,1,beegfs,15,0.14265262591750374,0.14090434359937384,0.0017482823181299032
stage_in-mViewer,0.5,mViewer,1.0,beegfs-ssd,2,ssd,1,0.1785090237051654,0.1723766631025556,0.006132360602609789
stage_in-mBackground,0.5,mBackground,1.0,tmpfs-beegfs,1,beegfs,2,0.19943774590891164,0.19381005300107654,0.005627692907835096
stage_in-mViewer,0.5,mViewer,1.0,tmpfs-beegfs,2,beegfs,1,0.20799548155062753,0.1782542886228355,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs-tmpfs,2,tmpfs,1,0.21230849970917626,0.20596248350048338,0.006346016208692884
stage_in-mBackground,0.5,mBackground,1.0,beegfs-ssd,1,ssd,2,0.22053064414515247,0.2052452442156842,0.01528539992946826
stage_in-mBackground,0.5,mBackground,1.0,beegfs-tmpfs,1,tmpfs,2,0.23383007463481928,0.2321169865870146,0.001713088047804686
stage_in-mViewer,0.5,mViewer,1.0,tmpfs-beegfs,1,beegfs,1,0.31818930529187456,0.2884481123640825,0.029741192927792044
stage_in-mViewer,0.5,mViewer,1.0,beegfs-ssd,1,ssd,1,0.3520588249014398,0.3054671434685093,0.04659168143293053
stage_in-mViewer,0.5,mViewer,1.0,beegfs-tmpfs,1,tmpfs,1,0.3552695806143469,0.3454604422831024,0.009809138331244499
stage_in-mBackground,0.5,mBackground,1.0,ssd-beegfs,2,beegfs,2,0.4435794371329143,0.4435693365956637,1.010053725061786e-05
stage_in-mBackground,0.5,mBackground,1.0,ssd-beegfs,1,beegfs,2,0.6297581915905149,0.6241304986826799,0.005627692907835096
stage_in-mViewer,0.5,mViewer,1.0,ssd-beegfs,2,beegfs,1,0.6899068337828453,0.6601656408550532,0.029741192927792044
stage_in-mDiffFit,0.5,mDiffFit,1.0,tmpfs-tmpfs,1,tmpfs,15,0.8343566183360448,0.8341733921087279,0.00018322622731690145
stage_in-mDiffFit,0.5,mDiffFit,1.0,ssd-ssd,1,ssd,15,0.8437612743210899,0.8374710515303455,0.0062902227907444715
